airline,tokens,airline_sentiment,positive
Delta,"['@jetblu', 'sinc', 'strand', 'syr', 'without', 'ride', 'miss', 'window', 'opportun', 'right', 'matter', '4', 'hour']",negative,0
Virgin America,"['@virginamerica', 'husband', 'order', 'three', 'drink', 'via', 'screen', 'never', 'came', 'awesom', '!']",negative,0
Southwest,"['@southwestair', 'thank', 'take', 'notch', '!', '!', 'leinenkugel', '#craftbeer', '#goodflight', 'norfolk', '…', 'http://t.co/tgsljjn6g0']",positive,1
United,"['@unit', 'unaccept', '403', '90', 'min', 'late', 'flight', 'miss', 'screw', 'flight', 'tucson', 'left', 'even', 'land']",negative,0
US Airways,"['@usairway', ""that'"", 'clever', 'clear', 'need', 'agent', '94', 'min', 'hold', 'count', 'flex', 'workforc', 'highli', 'possibl', '2015']",negative,0
US Airways,"['@usairway', 'printer', 'problem', 'caus', 'us', 'sit', 'runway', '45', 'min', 'get', 'togeth']",negative,0
American,"['@americanair', 'purchas', 'main', 'cabin', 'xt', 'f', '1571au', 'flight', 'cancel', 'flightl', 'reschedul', '1600', 'regular', 'seat', 'credit']",negative,0
United,"['@unit', 'delay', 'due', 'custom', 'servic', 'mean', 'ua761']",negative,0
American,"['@americanair', 'reserv', 'phone', 'system', 'actual', 'work', 'know', '800', 'number', 'unreach', 'callback', 'dead', 'air']",negative,0
American,"['@americanair', 'call', 'abt', 'flight', 'cancel', 'flightlat', 'flight', 'cancel', 'flightl', '10:30', 'sunday', 'two', '4:00', 'call', 'okay']",negative,0
United,"['@unit', ""that'"", 'blame', 'compani', 'everi', 'opportun', 'job', 'manag', 'fail', 'time', 'lazi', 'reason']",negative,0
Southwest,"['@southwestair', 'think', '4hr', 'wait', 'time', 'speak', 'actual', 'agent', 'ridicul', '!', 'flight', 'cancel', 'flightl', 'morn', '!', '#getyourlif']",negative,0
United,"['@unit', '#1007', 'houston-bogota', 'engin', 'problem', 'mechan', 'tri', 'fix', 'problem', 'safeti', 'first', 'better', 'chang', 'plane']",negative,0
United,"['@unit', 'flight', '2', '2:30', 'hr', 'delay', 'far', 'b', 'c', 'late', 'flight', 'crew', 'liter', 'wait', 'dinner', 'acc', 'honest', 'gate', 'agent']",negative,0
Virgin America,"['@virginamerica', 'site', 'back']",negative,0
Delta,"['@jetblu', 'okay', 'thank', '!', ""i'll"", 'check', '!']",positive,1
United,"['@unit', 'useless', 'respons', 'need', 'function', 'wheelchair', 'custom', 'care', 'form', 'fill']",negative,0
Delta,"['@jetblu', 'wife', 'dog', 'even', 'let', 'plane', 'daughter', 'newburgh', 'live', 'close', 'wrong']",negative,0
American,"['@americanair', 'import', 'morn', 'would', 'seat', 'wife', 'togeth', 'allow', 'choos', 'seat', 'flight', 'book', 'problem', '!', '!']",negative,0
Delta,"['@jetblu', 'thank', 'quick', 'repli', '!', 'want', 'make', 'sure', 'account', ':)']",positive,1
Delta,"['@jetblu', 'well', 'thng', 'wait', 'someon', 'explain', 'us', 'situat', 'respons', 'http://t.co/ml1jacpmch']",negative,0
Delta,"['@jetblu', 'thank', 'make', 'trip', 'home', '#mintyfresh', 'next', '#brandmanc', 'flight', ""i'll"", 'take', 'selfi', '!', '#love', '#travel', '#busi']",positive,1
United,"['@unit', 'thank', '!', 'would', 'like', 'apolog', 'full', 'refund', 'pleas', 'confirm', 'receiv']",negative,0
Virgin America,"['@virginamerica', 'chat', 'support', 'work', 'site', 'http://t.co/vhp2gtdwpk']",negative,0
American,"['@americanair', 'alreadi', 'book', 'flight', ""can't"", 'use', ""can't"", 'chang', 'w', '200', 'fee', 'flight', 'book', 'problem', 'differ', 'type', 'ticket', '...', '1/2']",negative,0
Southwest,"['@southwestair', ""i'm"", 'go', 'start', 'charg', 'consist', 'bodi', 'pat', 'down', 'start', 'feel', 'like', 'piec', 'meat', '#punishedforfli']",negative,0
United,"['@unit', 'shame', 'choos', '#unit', 'may', 'differ', 'reunit', 'age', 'friend', 'never', 'see', '#poorservic']",negative,0
American,"['@americanair', 'honeymoon', 'paid', 'extra', 'busi', 'sit', 'next', 'bride', 'bump', 'statu', 'disgust']",negative,0
United,"['@unit', 'thank', 'offer', 'final', 'made', 'destin', 'albeit', 'hour', 'late', 'flight']",negative,0
American,"['@americanair', 'exactli', 'ill', 'fli', 'aa', '@dulles_airport', 'dalla', '!', 'airlin', 'trust', '!']",positive,1
Southwest,"['@southwestair', 'need', 'flight', 'info', 'add', 'rapid', 'reward', 'flight', '...', 'first', 'time', 'flown', 'sw', '#mad']",negative,0
Southwest,"['@southwestair', 'last', 'night', 'thank', 'follow', ':)']",positive,1
Southwest,"['@southwestair', 'great', 'job', 'passbook', 'integr', '!', '’', 'realli', 'help', 'streamlin', 'commut', 'san', 'fran', '!', '😊', '☕', '📲', '✈']",positive,1
Virgin America,"['@virginamerica', 'ador', 'look', 'forward', 'flight', 'austin', 'two', 'week']",positive,1
United,"['@unit', 'wth', 'honest', 'custom', 'better', 'last', 'chang', 'drive', 'home', 'plane', 'left', '!']",negative,0
United,"['@unit', 'told', 'go', 'know', 'issu', 'go', 'find', '’', 'fix']",negative,0
American,"['@americanair', 'thank', 'make', 'worst', 'fli', 'experi', 'ever', '4', 'differ', 'plane', 'mechan', 'issu', '12', 'hour', 'count']",negative,0
Southwest,"['@southwestair', 'need', 'get', 'act', 'togeth', 'new', 'morn', '830', 'plane', 'malfunct', 'yet', ""i'v"", 'delay', '3', 'time', '..']",negative,0
US Airways,"['@usairway', 'liter', 'hold', 'sinc', '3am', 'est', 'platinumeventu', 'hung', 'back', 'hold', 'understand', 'weather', 'ridicul']",negative,0
Delta,"['@jetblu', ':/', 'tri', 'take', 'stuff', 'seat', 'front', 'bug', 'throughout', 'flight', 'feel', 'safe']",negative,0
American,"['@americanair', 'pleas', 'improv', 'busi', 'extra', 'flight', 'reserv', 'process', ""can't"", 'book', 'onlin', 'centuri', '25', 'min', 'hold']",negative,0
US Airways,"['@usairway', 'next', 'flight', 'delay', 'well', '5238', 'charlott', 'luck']",negative,0
Delta,"['@jetblu', 'guy', 'lost', 'bag', 'ski', 'gear', 'flew', 'nyc', 'ski', 'buy', 'new', 'stuff', 'tomorrow', '...']",negative,0
US Airways,"['@usairway', 'trip', 'ur', 'save', 'grace', 'ur', 'cheaper', 'flight', 'will', 'pay', '4', 'bttr', 'servic', 'bttr', 'airlin']",negative,0
Southwest,"['@southwestair', 'start', ""i'v"", 'alreadi', 'wast', '1.5', 'hr', 'phone', 'wait', 'time', 'alreadi', ':-(']",negative,0
Southwest,"['@southwestair', 'mention', 'sit', 'airport', '4', 'hour', 'ruin', 'trip', 'happi', 'want', 'compens']",negative,0
Southwest,"['@southwestair', 'ye', 'everyth', 'work', 'great']",positive,1
Virgin America,"['@virginamerica', 'group', 'e', 'told', 'room', 'bin', 'got', 'plane', 'room', 'least', '4', 'bag', 'row', '!']",negative,0
United,"['@unit', 'good', 'flight', 'thank', '!']",positive,1
US Airways,"['@usairway', ""i'v"", 'hold', 'reserv', 'desk', '3', 'hour', 'help', '!', '!', '!']",negative,0
United,"['@unit', 'broken', 'light', '35', 'min', 'get', 'bridg', 'gate', 'airplan', 'park', 'wrong', 'bathroom', 'empti', 'last', 'night', '...', 'airlin', 'last', '3', 'hr']",negative,0
American,"['@americanair', 'better', 'right', 'thing', 'take', 'care', '@cowboycerron', 'el', 'lose', 'busi', '!', '!', '!']",negative,0
United,"['@unit', '@robbogart', 'wait', 'hour', 'airport', 'told', 'one', 'fib', ""can't"", 'ual', 'honest', 'custom']",negative,0
American,"['@americanair', 'frustrating--it', 'paid', '!', 'get', 'refund']",negative,0
American,"['@americanair', 'wish', 'better', 'mobil', 'app', 'look', 'app', '@unit', 'much', 'seemless', 'check']",negative,0
US Airways,"['@usairway', 'turn', '@americanair', 'difficulti', 'past', 'loyal', 'custom', 'aa', 'platinum', 'flyer', 'usair', 'unhelp']",negative,0
American,"['@americanair', 'flight', '#2390', 'delay', '14', 'hour', '!', '!', 'one', '#americanairlin', 'counter', 'tell', 'husband', 'flight', '!', 'help']",negative,0
United,"['@unit', '2nd', 'flight', 'two', 'week', 'lost', 'bag', '!', 'take', '1k', 'statu', '@americanair', '#neveragain', '#worstcustomerservic']",negative,0
US Airways,"['@usairway', 'test', 'patienc', 'even', 'shall', 'say', 'morn', 'wait', 'hour', 'gate', 'find', 'gate', 'agent', '130am']",negative,0
American,"['@americanair', 'fine', 'would', 'call', 'left', 'messag', 'told', 'would', '2', 'hour', 'call', 'heard', 'anyth', 'yet']",negative,0
American,"['@americanair', 'would', 'take', 'long', 'credit', 'card', 'compani', 'say', 'card', 'charg', 'yet', 'take', '5', 'day']",negative,0
Southwest,"['@southwestair', 'flight', 'cancel', 'flightl', 'due', 'weather', 'next']",negative,0
US Airways,"['@usairway', 'need', 'get', 'togeth', 'indi', '2', 'ticket', 'agent', 'line', 'door', 'felt', 'bad', 'ppl', 'miss', 'flight']",negative,0
American,"['@americanair', 'half', 'hour', 'late', 'flight', 'leav', 'dfw', '...', 'attempt', 'explan']",negative,0
US Airways,"['@usairway', 'thx', 'gate', 'agt', 'john', 'pascucci', 'find', 'us', 'flight', 'clt', 'pvd', 'origin', 'one', 'cancel', 'flightl', 'http://t.co/yiwlhqhzgp']",positive,1
American,"['@americanair', '953', 'fligth', 'somth', 'talk']",negative,0
United,"['@unit', 'chanc', 'troubleshoot', 'check', 'in', '@flyyow', ""we'r"", '20', 'minut', 'per', 'person']",negative,0
American,"['@americanair', 'frustrating--it', 'paid', '!', 'get', 'refund']",negative,0
Delta,"['@jetblu', 'ahoy', 'loyal', '#allyoucanjetpass', 'holder', '!', 'anticip', 'direct', 'us', 'flight', '#havana', '#cuba', '#jetblu', '#vacat']",positive,1
United,"['@unit', 'strike', '!', 'board', 'anyon', ""there'"", 'someth', 'wrong', 'plane', 'common', 'sens']",negative,0
Delta,"['@jetblu', 'baggag', 'crew', 'updat', '!', 'staff', 'incompet', 'answer', '2', 'hour', '...']",negative,0
US Airways,"['@usairway', 'contac', 'eyewit', 'news', 'ripoff', 'cancel', 'flight', 'want', 'pay']",negative,0
Delta,"['@jetblu', 'suppos', 'viequ', '3pm']",negative,0
American,"['@americanair', 'ok', 'worri', 'thank', 'straight', 'stori', 'appreci']",positive,1
United,"['@unit', 'far', 'good', 'step', 'denver', 'next', 'stop', 'portland', '!']",positive,1
United,"['@unit', 'absolut', 'disgust', 'way', 'treat', 'custom', 'anyon', 'activ', 'monitor', 'cust', 'serv', 'unreal', '!', '!']",negative,0
American,"['@americanair', '!', 'depart', '24', 'hour', 'late', 'flightr', 'crazi', 'crew', 'one', 'ladi', 'simpli', 'freak', 'got', 'away', 'job', 'departur']",negative,0
American,"['@americanair', 'u', 'deliv', 'luggag', 'almost', 'two', 'day', 'hold', 'phone', '4', 'hr', 'help', '!']",negative,0
US Airways,"['@usairway', 'realli', 'frustrat', 'endlessli', 'wait', 'phl', 'ground', 'crew', 'taxi', 'us', '10pm', 'night', 'take', 'long', '!']",negative,0
US Airways,"['@usairway', ""that'"", 'ok', 'know', ""i'll"", 'like', 'never', 'book']",negative,0
Delta,"['@jetblu', 'awesom', '!', 'thank', '!', ';)']",positive,1
American,"['@americanair', 'pl', 'help', 'serious', 'beyond', 'ridicul']",negative,0
United,"['@unit', 'touch', 'miami', 'far', 'nice', 'done', 'unit', '👍']",positive,1
United,"['@unit', 'miss', 'connect', 'wrong', 'citi', 'bag', 'palm', 'spring', 'hotel', 'serious', 'tire', 'treat', 'way']",negative,0
US Airways,"['@usairway', 'wast', 'anoth', 'hour', 'life', 'hold', 'insan', 'anoth', 'way', 'use', 'voucher', 'payment', 'onlin']",negative,0
American,"['@americanair', ""can't"", 'even', 'get', 'someon', 'phone', 'great', 'stori', 'media']",negative,0
American,"['@americanair', 'enough', 'staff', 'rude', 'ignor', 'passeng', 'think', 'accept', 'whatev', 'reason']",negative,0
United,"['@unit', 'highli', 'unprofession', 'overbook', 'flight', '12', 'seat', 'feel', 'rearrang', 'schedul', 'mismanag']",negative,0
United,"['@unit', 'thank', 'noth', '!', 'atlanta', 'loung', 'ap', 'say', 'sure', 'noth', 'termin', 'http://t.co/tfjfmsha2k']",negative,0
US Airways,"['@usairway', '3', 'hr', 'hold', 'husband', 'decid', 'sleep', 'shift', 'miss', 'phone', 'rep', 'reschedul']",negative,0
Southwest,"['@southwestair', '3', 'day', 'still', 'home', 'even', 'ground', '3', 'day', '#pastmypatienceexpirationd']",negative,0
US Airways,"['@usairway', 'delay', 'philli', 'sinc', '130', 'sit', 'ontarmac', 'sinc', '8p', 'flight', '1881', 'plz', 'contact', 'donaldaroberts1@gmail.com']",negative,0
US Airways,"['@usairway', 'thank', 'continu', 'worst', 'airlin', 'need', 'extra', 'hour', 'sleep', '29', 'hour', 'travel', 'anyway']",negative,0
American,"['@americanair', 'flight', 'cancel', 'flightl', 'rebook', 'unit', 'give', 'accur', 'ticket', 'number', ""can't"", 'check', '#annoy']",negative,0
US Airways,"['@usairway', 'option', 'use', 'twitter', 'peopl', 'work', 'u', 'clue', 'tell', 'go', 'a4', 'b16']",negative,0
Delta,"['@jetblu', 'love', 'bae', '#jetba']",positive,1
American,"['@americanair', 'face', 'palm', '!', '!', '!', 'cannot', 'believ', 'last', '24', 'hr', '1.5', 'hr', 'sleep', ""can't"", '...']",negative,0
Delta,"['@jetblu', 'handl', '@0xjare', 'question', 'like', 'social', 'media', 'pro', 'good', 'practic', 'transport', 'system', 'run', 'friendli', 'ai', '!']",positive,1
US Airways,"['@usairway', 'stand', 'alon', 'bought', 'tix', 'base', 'usair', 'confirm', 'flight', 'good', 'confirm', 'chang', 'anyway']",negative,0
Southwest,"['@southwestair', 'though', 'work', 'anoth', 'major', 'airlin', 'love', 'black', 'histori', 'month', 'commerci', 'thank']",positive,1
United,"['@unit', '@perfectomobil', 'huh', 'sent', '16', 'crash', 'report', 'feb', 'alon', '8', 'one', 'day', 'app', 'consist', 'crash']",negative,0
US Airways,"['@usairway', 'ad', 'phone', 'system', 'wait', 'rep', 'annoy', 'thing', 'ever', 'especi', 'wait', '10', 'min', '...']",negative,0
United,"['@unit', 'sure', 'drive', 'total', '3', 'hour', 'get', 'bag', ""i'd"", 'like', 'explain', 'debacl', 'one', 'want', 'talk']",negative,0
US Airways,"['@usairway', 'told', 'code', 'upgrad', '...', 'clearli', 'purchas', 'seat', 'mile', 'refus', 'downgrad', '#ripoff']",negative,0
United,"['@unit', 'sato', 'rebook', 'upset', 'travel', 'offic', 'fix']",negative,0
United,"['@unit', 'would', 'appreci', 'answer', 'alert', 'flight', 'cancel', 'flight', 'plane', 'land', '#showsomerespect']",negative,0
Virgin America,"['@virginamerica', 'mean', 'polici', 'destroy', 'luggag']",negative,0
American,"['@americanair', 'car', 'accid', 'way', 'airport', 'miss', 'flight', 'rno', 'dca', 'tri', 'resch', 'line', '2', 'hr', 'wait']",negative,0
United,"['@unit', ""i'll"", 'make', 'sure', ""he'"", 'done', 'thank', 'help', 'huge', 'race', 'tri', 'make', 'sure', 'goe', 'smoothli', 'peac']",positive,1
Delta,"['@jetblu', 'would', 'drive', '2', '1/2', 'hour', 'jfk', 'board', 'jetblu', 'vega', 'instead', 'closer', 'hartford', 'airport', 'cram', 'seat', 'plane.no']",negative,0
American,"['@americanair', 'ye', 'ye', 'ye', 'glad', 'head', 'home', '!']",positive,1
United,"['@unit', 'sat', 'airport', '5', 'hr', 'still', 'sit', 'gate', '..', 'sigh']",negative,0
American,"['@americanair', 'also', 'way', 'speak', 'someon', 'phone', '1-800', 'hang', 'day']",negative,0
United,"['@unit', 'ua1130', 'flight', 'nightmar', '!', '!', 'poor', 'custom', 'servic', 'confirm', 'seat', 'given', 'away', '...', 'issu']",negative,0
American,"['@americanair', 'alright', 'prove', '1/3', '3', 'day', 'ago', 'sat', 'plane', 'jfk', '3', 'hr', 'deplan', '3', 're-board', '...']",negative,0
Virgin America,"['@virginamerica', 'great', 'deal', '!', 'alreadi', 'think', '2nd', 'trip', '@australia', 'even', 'gone', '1st', 'trip', 'yet', '!', ';p']",positive,1
United,"['@unit', 'thank', 'much', 'miss', 'bag', 'nonexist', 'staff', 'appar', 'remot', 'outpost', 'busi', 'airport', 'citi', '1m']",negative,0
US Airways,"['@usairway', 'statu', 'show', 'delay', 'wait', 'takeoff', 'depart', 'certainli', '4:17', 'pm', 'http://t.co/emrubu4wzd']",negative,0
Southwest,"['@southwestair', 'congratul', '!']",positive,1
US Airways,"['@usairway', 'want', 'heard', 'discuss', 'mani', 'issu', 'trip']",negative,0
US Airways,"['@usairway', 'pleas', 'keep', 'emili', 'gso', 'airport', 'ticket', 'staff', 'amaz']",positive,1
US Airways,"['@usairway', '@americanair', 'tri', 'call', 'custom', 'servic', 'sinc', '9pm', 'hour', 'disconnect', 'spoke', 'one']",negative,0
United,"['@unit', 'worst', 'experi', 'ever', 'fli']",negative,0
US Airways,"['@usairway', ""i'm"", 'delay', 'cha', 'miss', 'connect', 'charlott', 'lga', 'good']",negative,0
Southwest,"['@southwestair', 'pilot', 'time', '...', '#getmeoutofher']",negative,0
United,"['@unit', ""that'"", 'tri', 'enter', 'email', '2nd', 'devic', 'made', 'email', 'typo', 'way', 'fix', 'option', 'log', '!', '!', '!']",negative,0
Southwest,"['@southwestair', '..', 'book', 'trip', 'cancun', '...', '❤', 'baggag', 'fee', '..', 'need', 'flight', 'time', 'option']",positive,1
United,"['@unit', 'nope', 'still', 'one', 'help', 'give', 'unit', '#badservic']",negative,0
United,"['@unit', 'thank', 'follow', '!']",positive,1
American,"['@americanair', ""we'v"", '15', 'offici', 'complaint', 'sign', '#americanairlin', 'lima', 'supervisor', 'custom', 'relat', 'pl', 'compens', '4', '10', 'hour', 'delay']",negative,0
United,"['@unit', 'either', 'fine', 'howev', 'plunder', 'hard-earn', 'dollar', 'fine']",negative,0
US Airways,"['@usairway', ""i'v"", 'hold', '36', 'min', 'count', 'caus', 'charg', 'credit', 'card', 'bag', 'provid', 'receipt', 'said', 'error', 'aw']",negative,0
United,"['@unit', '3', 'hr', 'search', 'flt', 'find', '1', 'site', ""can't"", 'book', 'offer', 'bc', '1', 'seg', 'realli', 'avail', '#li', '#falseadvertis']",negative,0
American,"['@americanair', 'went', 'check', 'flight', '24', 'hr', 'advanc', 'husband', 'seat', 'separ', '6hr', 'flight', '!', 'happen']",negative,0
Southwest,"['@southwestair', 'frustrat', 'experi', '#southwest', '18', 'hour', 'trap', 'denver', 'bc', 'mechan', 'problem', '#worstcustomerservic']",negative,0
US Airways,"['@usairway', 'past', 'tens', 'help', '’', 'even', 'miser', 'usual', 'clt']",negative,0
United,"['@unit', 'supposedli', ""they'r"", 'deliveri', ""i'll"", 'believ', 'see']",negative,0
United,"['@unit', 'u']",negative,0
US Airways,"['@usairway', 'tweet', 'team', '@americanair', 'inform', 'problem', 'never', 'sent', 'bag', 'yesterday']",negative,0
United,"['@unit', 'soooo', '15', 'day', 'offer', 'respons', 'assum', 'poor', 'treatment', 'gate', 'agent', 'norm']",negative,0
American,"['@americanair', 'given', 'callback', 'option', '!', 'servic', 'turn']",negative,0
United,"['@unit', 'cancel', 'flightl', 'direct', 'flight', 'newark-brussel', 'last', 'night', '7', 'hour', 'behind', 'schedul', 'eu', 'compens', 'would', 'given', 'us']",negative,0
Delta,"['@jetblu', 'friendli', 'engag', 'person', 'handl', 'clarifi', 'question', 'baggag', 'fee', 'well', 'took', 'interest']",positive,1
United,"['@unit', 'ua5029', 'ric', 'ua507', 'ord', 'ua423', 'den', 'delay', 'non-weath', 'issu', 'way', 'go', 'your', 'bat', '1.000', '!', 'hotel']",negative,0
Southwest,"['@southwestair', 'thank', '!', ""can't"", 'wait', 'either', ':)']",positive,1
American,"['@americanair', 'stuck', 'plane', 'charlott', 'go', 'miss', 'connect', 'word', 'staff', 'mayb', 'damn', 'pretzel']",negative,0
Southwest,"['@southwestair', '@smiles1307', 'two', 'hour', 'ugh', 'get', 'voucher', 'inexcus', 'esp', 'pre', 'flight', 'check', 'ok']",negative,0
