airline,tokens,airline_sentiment,positive
US Airways,"['@usairway', 'strand', '@ernie_vigil', 'phoenix', 'w', 'broken', 'foot', 'flight', ""f'd"", 'sunday', 'sickcrew', 'cancel', 'flight', 'mechan', 'flight', 'today']",negative,0
US Airways,"['@usairway', 'best', 'airway', '!', '!', '!', 'follow', 'back', 'pleas', '🙏', '🙏', '🙏', '😢', '😢', '😢', '🙏', '🙏', '🙏']",positive,1
US Airways,"['@usairway', 'rude', 'arrog', 'gate', 'personnel', 'uncal', 'unprofession', '#theworst']",negative,0
US Airways,"['@usairway', 'wont', 'waiv', 'fee', 'flight', 'cancel', 'flightlat', 'due', '#neptun', 'use', 'credit', '200', 'fee', 'couldnt', 'reach', 'destin', '@bostonbbb', '#notmyfault']",negative,0
US Airways,"['@usairway', 'thank', 'thank', 'accommod']",positive,1
US Airways,"['@usairway', 'amaz', '!', '!', '!', 'best', '!', '!', '!', 'follow', 'pleas', '🙏', '🙏', '🙏', '😢', '😢', '😢', '🙏', '🙏', '🙏']",positive,1
US Airways,"['@usairway', 'feel', 'helpless', 'tanpa', 'airport', 'talk', 'someon', 'flight', 'delay', '4', 'time', 'need', 'help', 'miss', 'connect', 'prob']",negative,0
US Airways,"['@usairway', 'waiv', '200', 'fee', 'due', '#neptun', ""can't"", 'use', 'credit', 'w', 'pay', 'fee', 'couldnt', 'get', 'destin', 'use', 'tic', '#waivethefe']",negative,0
US Airways,"['@usairway', 'wonder', 'lowest', 'rate', 'airlin', 'america', '#shame', '#usairway']",negative,0
US Airways,"['@usairway', 'even', 'still', 'busi', 'tri', 'call', 'hour', 'pathet']",negative,0
US Airways,"['@usairway', 'thank', '!']",positive,1
US Airways,"['@usairway', 'wow', 'airlin', 'joke', 'absolut', 'horrend', 'custom', 'servic', 'guy', 'asham']",negative,0
US Airways,"['@usairway', 'flight', 'cancel', 'flight', '#neptun', 'could', 'get', 'destin', '#notmyfault', '#waiv', '200fee', '#ripoff', '#poorcustomerservic']",negative,0
US Airways,"['@usairway', 'best', 'airway', '!', 'follow', 'pleas', '!', '!', '!', '🙏', '🙏', '🙏']",positive,1
US Airways,"['@usairway', 'waiv', 'fee', 'time', 'cancel', 'flightat', 'waiv', 'futur', 'date', '!', '#usairway', '#ripoff', '#poorcustomerservic']",negative,0
US Airways,"['@usairway', 'flight', '#654', 'sit', 'jfk', 'delay', '3-1', '2', 'hr', '!', 'employe', 'load', 'bag', '#terribl']",negative,0
US Airways,"['@usairway', 'rebook', 'handl', 'unprofession', 'cancel', 'flightat', 'happen', 'disorgan', 'uncal']",negative,0
US Airways,"['@usairway', 'call', '12', 'time', 'last', 'three', 'day', ""that'"", 'unaccept', ""i'm"", 'will', 'wait', 'hold', ""that'"", 'option']",negative,0
US Airways,"['@usairway', 'amaz', '!', '!', '!', 'best', '!', '!', '!', 'follow', 'pleas', 'follow', 'back', ';)', '🙏', '🙏', '🙏', '✌', '😉']",positive,1
US Airways,"['@usairway', ""i'v"", 'hold', '2', 'hour', 'need', 're-book', 'flight', 'pleas', 'help']",negative,0
US Airways,"['@usairway', '9º', 'us', 'left', 'coat', 'luggag', 'anticip', 'cramp', 'overhead', 'bin', ':|']",negative,0
US Airways,"['@usairway', ""i'm"", 'travel', 'around', 'world', 'end', 'year', '800', 'number', 'good']",negative,0
US Airways,"['@usairway', 'get', 'free', 'wifi', 'sinc', 'flight', '1808', 'cancel', 'flightl']",negative,0
US Airways,"['@usairway', 'rebook', 'suck', 'big', 'time', 'crappi', 'layov', 'custom', 'servic', 'sub-par']",negative,0
US Airways,"['@usairway', 'done', 'sadli', 'flight', 'clt', 'gotten', 'ind', 'today', 'head', 'back', 'tampa', 'tmrw']",negative,0
US Airways,"['@usairway', 'hold', '30', 'min', 'listen', 'shitti', 'ad', 'repeat', 'credit', 'make', 'hate', 'airlin', 'even', '@delta', 'better']",negative,0
US Airways,"['@usairway', 'would', 'way', 'wether', 'delay', 'yet', '..', 'love', 'charlott', 'ice', 'storm', '!', '!', 'good', 'luck', 'mad', 'custom']",negative,0
US Airways,"['@usairway', 'pleas', 'staff', 'flight', 'appropro', 'entir', 'flight', 'delay', 'fa', 'isnt', 'shouldnt', 'left', 'delta', '...']",negative,0
US Airways,"['@usairway', 'tooooo', 'mani', 'cancel', 'flightat', '!', 'chain', 'command', 'hate']",negative,0
US Airways,"['@usairway', 'cancel', 'flightl', 'flight', 'refus', 'give', 'voucher', 'despit', 'flight', '2day', '@usairway', '#neveragain']",negative,0
US Airways,"['@usairway', ""that'"", 'u', 'guy', '1', 'choic']",positive,1
US Airways,"['@usairway', '’', 'cool', 'weather', 'delay', 'etc', 'lie', 'deceiv', 'passeng', 'keep', 'chang', 'reprehens', '#yousuck']",negative,0
US Airways,"['@usairway', 'want', 'get', 'home', 'wednesday', '...', 'joke', '50hr', 'cancel', 'flightlat', 'delay', 'enough', '!']",negative,0
US Airways,"['@usairway', 'airlin', 'embarrass', 'get', 'bad', 'weather', 'fault', 'respons', 'wors']",negative,0
US Airways,"['@usairway', 'ye', 'work', 'firefox', 'everyth', 'finish', 'purchas', 'button', 'turn', 'gray', 'never', 'submit', 'coupl', 'week']",negative,0
US Airways,"['@usairway', '2.5', 'hour', 'late', 'flightr', 'flight', 'cancel', 'flightl', 'gotta', 'work', 'intern', 'commun', 'skill']",negative,0
US Airways,"['@usairway', 'horribl', 'experi', 'fli', 'montego', 'bay', 'philadelphia', '2/11', '125', '2check', 'golf', 'bag', 'constant', 'sell', 'in-flight']",negative,0
US Airways,"['@usairway', 'told', 'gate', 'open', '#ord', 'need', 'wait', '20min', 'still', 'wait', '4', 'min']",negative,0
US Airways,"['@usairway', '3:22', 'sign', 'board', '...', 'pleas', 'get', 'anoth', 'updat']",negative,0
US Airways,"['@usairway', 'still', ""can't"", 'get', 'real', 'person', 'phone', 'book', 'flight', 'readi', 'go', '#jetblu', 'sinc', 'care', '#usairwayssuck']",negative,0
US Airways,"['@usairway', 'great', 'job', 'commun', 'passeng', '!', 'flight', '1855', 'exist', 'anymor', 'http://t.co/hlzahxkdsn']",negative,0
US Airways,"['@usairway', '@americanair', 'us', 'aa', 'flight', '4443.we', 'arriv', 'dca', '2:12', 'wait', 'gate', '33', 'apx', 'hr', 'updat']",negative,0
US Airways,"['@usairway', 'agent', 'reserv', 'contact', 'instead', 'ask', 'wast', 'time', 'sit', 'phone', 'hour']",negative,0
US Airways,"['@usairway', 'believ', 'keep', 'custom', 'happi', 'especi', 'mistak', 'made', 'part', '...']",negative,0
US Airways,"['@usairway', 'rep', '10', 'min', 'said', 'help', 'transfer', 'dividend', 'mile', 'custom', 'servic']",negative,0
US Airways,"['@usairway', 'right', 'away', '✈', '🌞']",positive,1
US Airways,"['@usairway', 'custom', 'servic', 'stink', 'tri', 'book', 'flight', 'hour', 'keep', 'get', 'hung', '#usairwayssuck']",negative,0
US Airways,"['@usairway', ""we'v"", 'flight', '4443', 'sit', 'tarmac', 'dca', 'wait', 'gate', 'use', 'anoth', 'gate']",negative,0
US Airways,"['@usairway', 'hope', 'flight', '1855', 'delay', 'flight', 'attend', 'come', 'work', '!', '#nobackup']",negative,0
US Airways,"['@usairway', 'made', 'us', 'miss', 'flight', 'first', 'class', ""can't"", 'even', 'enter', 'admir', 'club', 'happi', 'dm', 'fix']",negative,0
US Airways,"['@usairway', 'pleas', 'dm', 'flight', 'delay', 'go', 'clt', 'forc', 'miss', 'connect', 'lga', '10:05', 'pm']",negative,0
US Airways,"['@usairway', 'hold', '2', 'hour', 'know', 'keep', 'money']",negative,0
US Airways,"['@usairway', 'charg', '200', '2', 'chang', 'flight', 'rip', 'reason', '2', 'hand', 'want', '2', 'reschedul', 'flight', 'juli']",negative,0
US Airways,"['@usairway', 'flight', '1808', 'leav', '2:45', 'even', 'begun', 'board', 'yet', 'pleas', 'updat', 'websit', 'asap']",negative,0
US Airways,"['@usairway', '@jack_kairi', '2/2', 'anoth', 'sent', 'wrong', 'line', '...', 'oh', 'kiosk', 'work', '!', '#thank']",negative,0
US Airways,"['@usairway', 'also', 'employe', 'less', 'help', '@jack_kairi', 'check', 'bag', 'two', 'left', 'desk', 'complet', '1/2']",negative,0
US Airways,"['@usairway', 'phone', 'number', 'gate', 'gave', 'work', 'either', 'custom', 'servic', 'phone', 'number']",negative,0
US Airways,"['@usairway', '@jack_kairi', 'site', 'clearli', 'explain', 'allow', 'carri', 'allow', 'pit', 'bo', 'make', 'sens']",negative,0
US Airways,"['@usairway', 'never', 'life', 'dealt', 'poor', 'custom', 'servic', 'irrespons', 'staff', 'lack', 'care', 'lga-iah', 'day', '2', 'baggag', 'nc']",negative,0
US Airways,"['@usairway', 'thk', '4', 'tip', 'seem', 'like', 'workaround', 'rather', 'customer-friendli', 'solut', 'easili', 'access', 'email']",negative,0
US Airways,"['@usairway', 'futur', 'better', 'harsh', 'weather', 'prepared', 'plan', 'much', 'staff', 'call', 'everyth', 'snowbal']",negative,0
US Airways,"['@usairway', 'could', 'want', 'call', 'use', 'internet', 'make', 'reserv', 'site', 'work', 'chrome', 'sever', 'comput']",negative,0
US Airways,"['@usairway', 'wait', 'luggag', 'flight', '1923', 'delay']",negative,0
US Airways,"['@usairway', 'pleas', 'updat', 'websit', 'current', 'flight', 'statu', 'updat', 'custom', 'servic', 'phone', '@googl', 'thx']",negative,0
US Airways,"['@usairway', 'absolut', '!', '!', 'staff', 'amaz', '!', '!']",positive,1
US Airways,"['@usairway', 'horrend', 'pull', 'shit', 'togeth']",negative,0
US Airways,"['@usairway', 'haha', 'inde', 'great', 'day', '!']",positive,1
US Airways,"['@usairway', 'want', 'money', 'back', ""we'r"", 'sit', 'runway', '2', 'hour', 'delay', 'wait', 'baggag', 'begin', 'load']",negative,0
US Airways,"['@usairway', 'gate', 'agent', 'gonna', 'tell', 'flight', 'time', '5', 'minut', 'past', 'departur', 'time', 'previou', 'flight', 'plane', '..']",negative,0
US Airways,"['@usairway', 'aforement', 'pilot', '@americanair', 'sure', 'want', 'merg', 'patron', 'hit', 'hoodlum', 'http://t.co/c24cefa9pl']",negative,0
US Airways,"['@usairway', '@americanair', '4', 'day', 'cancel', 'flightat', 'driven', '3', 'airport', '3', 'differ', 'state', 'spent', 'ga', 'flight']",negative,0
US Airways,"['@usairway', 'custom', 'servic', 'finest']",positive,1
US Airways,"['@usairway', 'speciifc', 'email', '1500', 'charact', 'limit', 'complaint', 'aa', 'us', 'custom', 'complaint', 'adopt', 'twitter', 'model']",negative,0
US Airways,"['@usairway', 'fabul', 'thank', 'much', '!', 'look', 'forward', 'take', 'sky', '!', ':)']",positive,1
US Airways,"['@usairway', 'r', 'rebook', 'got', 'conflict', 'info', 'abt', 'baggag', 'extra', 'plane', 'batteri', 'hand', 'comp', 'admir', 'club', '9', 'hr', 'wait']",negative,0
US Airways,"['@usairway', 'tell', 'tell', 'actual', 'reach', 'someon', 'mind', 'put', 'hold', 'even']",negative,0
US Airways,"['@usairway', 'miss', 'funer', 'take', 'train', 'back', 'newark']",negative,0
US Airways,"['@usairway', '@americanair', 'joke', 'compani', 'today', 'remind', 'never', 'book']",negative,0
US Airways,"['@usairway', 'nice', 'take', 'flight', 'level', 'consist', 'servic', 'flight', 'attend', 'qualiti', 'control']",negative,0
US Airways,"['@usairway', 'travel', 'pwm', 'atl', 'sunday', 'flight', 'got', 'cancel', 'flightl', 'new', 'flight', 'cancel', 'flightl', 'got', 'disconnect', 'reflight', 'book', 'problem']",negative,0
US Airways,"['@usairway', 'believ', 'serious', ""what'"", 'accept', 'time', 'expens', 'name', 'fault', '...']",negative,0
US Airways,"['@usairway', 'cust', 'serv', 'rep', 'unabl', 'chang', 'reserv', 'system', 'check', 'unawar', 'cancel', 'flight', 'got', 'word', 'night']",negative,0
US Airways,"['@usairway', 'issu', 'peopl', 'r', 'nice', 'storm', 'email', 'wrong', 'phone', 'number', 'auto', 'rebook', 'flight', 'non', 'connect', 'citi']",negative,0
US Airways,"['@usairway', 'miss', 'reserv', 'due', 'cancel', 'flightl', 'flight', 'make', 'right', 'give', 'first', 'class', 'tomorrow', 'make', 'custom', 'happi']",negative,0
US Airways,"['@usairway', 'consol', 'bag', 'somewher', 'els', 'real', 'impedi', 'go', 'differ', 'vacat']",negative,0
US Airways,"['@usairway', 'book', 'flight', 'yesterday', 'didnt', 'receiv', 'email', 'confirm', 'dividend', 'number', 'regist', 'pleas', 'help']",negative,0
US Airways,"['@usairway', 'seat', 'togeth', 'fee', 'seem', ""i'm"", 'take', '5am', 'flight', 'least', 'wave', '10']",negative,0
US Airways,"['@usairway', 'need', 'someon', 'manag', 'contact', 'fli', 'funer', 'make', 'add', 'pain', 'want', '2', 'pay']",negative,0
US Airways,"['@usairway', 'contac', 'eyewit', 'news', 'ripoff', 'cancel', 'flight', 'want', 'pay']",negative,0
US Airways,"['@usairway', 'call', 'say', ""y'all"", 'busi', 'call', 'back', 'late', 'flightr', 'terribl', 'custom', 'servic']",negative,0
US Airways,"['@usairway', 'charg', 'flight', 'cancel', 'flightl', 'unbeliev', 'unheard']",negative,0
US Airways,"['@usairway', 'complet', 'rip', 'us', 'airway', 'today', 'never', 'fli', 'airlin', 'contact', 'local', 'news']",negative,0
US Airways,"['@usairway', ""can't"", 'believ', 'would', 'refer', 'number', 'one', 'seem', 'get', 'realli', 'need', 'help', 'asap', '!']",negative,0
US Airways,"['@usairway', 'hundr', 'peopl', 'line', 'less', 'half', 'desk', 'man', 'clt', 'help']",negative,0
US Airways,"['@usairway', 'probabl', 'go', 'miss', 'connect', 'charlott', 'drive', 'home', 'funer']",negative,0
US Airways,"['@usairway', 'flight', '2069', 'jfk', 'charlott', '3750', 'charlott', 'birmingham', '2', 'previou', 'flight', 'hsv', 'cancel', 'flightl']",negative,0
US Airways,"['@usairway', 'still', 'cricket', 'custom', 'servic']",negative,0
US Airways,"['@usairway', 'excus', 'poor', 'websit', 'flight', 'book', 'problem', 'option', '!', 'yearli', 'vacat', 'fall', 'ubett', 'smth', '!']",negative,0
US Airways,"['@usairway', 'phone', 'line', 'disconnect', 'queue', 'answer', 'phone', 'line', 'simpli', 'disconnect', 'call']",negative,0
US Airways,"['@usairway', 'want', 'bump', 'seet', 'first', 'class', 'two', 'cancel', 'flightlat', '24hr', 'joke']",negative,0
US Airways,"['@usairway', 'date', 'back', 'nov', 'sent', 'back', 'forth', '@edreams_en', 'disgrac']",negative,0
US Airways,"['@usairway', 'even', 'leav', 'airport', 'sent', '2', 'bag', 'philadelphia', '!']",negative,0
US Airways,"['@usairway', 'thank', 'info', 'tri', '24hr', 'luck', 'flight', 'dep', 'today', 'need', '2', 'chang', '2', 'tomorrow', 'thursday']",negative,0
US Airways,"['@usairway', 'tri', 'twice', 'today', 'hold', '30', 'min', 'time', 'thing', ""can't"", 'live', 'hold', 'deal', 'w', 'custom', 'serv', 'failur']",negative,0
US Airways,"['@usairway', 'warm', 'weather', 'hub', 'mean', 'mexico', 'us', ""can't"", 'go', 'anywher', 'els', 'sinc', 'lost', 'bag', 'hope', 'attempt', 'rectifi']",negative,0
US Airways,"['@usairway', 'kid', 'oy']",negative,0
US Airways,"['@usairway', 'thank', 'blow', 'vacat', 'get', 'anywher', 'today', 'make', 'reserv', 'also', 'lost', '2', 'bag', 'mine', '!']",negative,0
US Airways,"['@usairway', 'tri', 'talk', 'dividend', 'mile', 'rep', '2', 'day', 'hold', '2', 'hour', 'day', 'option']",negative,0
US Airways,"['@usairway', 'custom', 'servic', 'horribl']",negative,0
US Airways,"['@usairway', 'expect', 'someth', 'tell', 'see', 'agent', 'rebook', 'flight', '...']",negative,0
US Airways,"['@usairway', 'abil', 'switch', 'flight', '@americanair', 'cannot', 'tell', 'bag']",negative,0
US Airways,"['@usairway', 'disast', 'sit', 'runway', 'bring', 'plane', 'back', 'gate', 'smh']",negative,0
US Airways,"['@usairway', ""we'v"", 'line', 'servic', 'desk', '1hr', '1/2', 'spot']",negative,0
US Airways,"['@usairway', 'got', '2', '5', 'flight', 'bo', 'charlott', 'found', 'cancel', 'flightl', 'got', 'gate', '1']",negative,0
US Airways,"['@usairway', 'pleas', 'give', 'tara', 'g', 'pat', 'back', 'prais', 'help', 'phl', 'member', 'loung']",positive,1
US Airways,"['@usairway', 'well', '11:45', 'got', 'email', '11am', 'flight', 'delayed-that', 'right']",negative,0
US Airways,"['@usairway', 'soon', 'possibl', 'board', 'plane', '1st', 'time', '6:30', '11:30', ""i'm"", 'still', 'start']",negative,0
US Airways,"['@usairway', 'chairman', 'phone', 'number', 'use']",negative,0
US Airways,"['@usairway', '@americanair', 'make', 'spirit', 'look', 'like', 'gem', 'air', 'travel', 'handl', 'winter', 'storm', 'well', '...']",negative,0
US Airways,"['@usairway', 'take', 'month']",negative,0
US Airways,"['ye', 'file', 'report', 'atlanta', 'bag', 'charlott', 'nc', '24', 'hour', 'late', 'flightr', 'still', ""can't"", 'find', 'luggag', '...', '@usairway']",negative,0
US Airways,"['@usairway', 'almost', '4', 'hour', 'coin', 'understand', 'higher', 'call', 'volum', 'unaccept']",negative,0
US Airways,"['@usairway', 'cancel', 'flight', 'sm', 'respons', 'slow']",negative,0
US Airways,"['@usairway', '’', 'flight', 'cancel', 'flightl', 'twice', '5', 'minut', 'autom', 'question', 'phone', 'goe', 'busi', 'signal', 'help']",negative,0
US Airways,"['@usairway', 'great', 'job', 'today', 'ruin', '45', ""people'"", 'vacat', 'thank', 'incompet', 'pilot', 'staff', 'miss', 'flight']",negative,0
US Airways,"['@usairway', 'servic', 'aw', 'boston', 'pay', '25', 'extra', 'dollar', 'suppos', 'dissatisfi', '#mad']",negative,0
US Airways,"['@usairway', 'hold', 'gold', 'reserv', 'line', '3', 'hour', 'flight', 'cancel', 'flightl', 'tri', 'rebook']",negative,0
US Airways,"['@usairway', 'choic', 'pay', 'anoth', '50', 'go', 'airport', 'hope', 'treat', 'better', 'rep']",negative,0
US Airways,"['@usairway', 'reserv', 'hold', '2', 'hour', 'hang', '...', 'smh', '😕']",negative,0
US Airways,"['@usairway', '@americanair', 'r', 'u', 'suppos', 'chang', 'flight', 'u', ""can't"", 'get', 'thru', 'reserv', '#onehouronhold']",negative,0
American,"['@americanair', 'would', 'even', 'consid', 'continu', 'point', 'program', 'receiv', 'perk', 'continu', 'bad', 'custom', 'servic', '#senseless']",negative,0
American,"['@americanair', 'thank', 'said', 'deni', 'mile', 'expir', 'one', 'week', 'ago', 'last', 'drop', 'plan', 'avoid', 'aa', 'possibl']",negative,0
American,"['@americanair', 'aa', 'employe', 'rude', 'unwil', 'help', '10,000', 'mile', 'rotten', 'cherri', 'top', 'dog', 'shit', 'sunday', '#nocareforcustom']",negative,0
American,"['@americanair', '1hr', '46', 'min', 'cost', 'flight', 'chang', '788', '188', '2hr', 'ago', 'b', 'f', 'drop', 'call', 'cancel', 'flight', 'flight', 'ask', '4', 'refund']",negative,0
American,"['@americanair', 'frustrating--it', 'paid', '!', 'get', 'refund']",negative,0
American,"['@americanair', 'thank', '!']",positive,1
American,"['@americanair', 'sure', 'hope', 'fix', '@usairway', 'good', 'luck', 'servic', 'suck', '#nexttimeiwillflysouthwest']",negative,0
American,"['@americanair', 'thank', 'fresh', 'food', 'cross', 'countri', 'flight', 'make', 'connect', 'close', 'time', 'eat', 'tpa-dfw-lax']",negative,0
American,"['@americanair', 'plane', 'made', 'miss', '2', 'connect', '2', 'day', 'thank', 'noth']",negative,0
American,"['@americanair', 'purchas', 'main', 'cabin', 'xt', 'f', '1571au', 'flight', 'cancel', 'flightl', 'reschedul', '1600', 'regular', 'seat', 'credit']",negative,0
American,"['@americanair', 'thx', 'respond', 'cant', 'watch', '2', 'min', 'film', 'w', 'cut', '4', 'prolong', 'prd', 'time', 'beyond', 'frustrat']",negative,0
American,"['@americanair', 'r', 'u', 'seriou', '304min', '#delay', '#americanairlin', '#aa2444', '#ohio', '#dalla', 'miss', 'connect', 'flight', 'http://t.co/dnmsblzumr']",negative,0
American,"['@americanair', 'jump', 'gun', 'cancel', 'flight', 'flight', ""could'v"", 'made', 'snow', 'cancel', 'flightlat', 'ridicul']",negative,0
